Transcript id,LOC id
Ca_07213,LOC101493173
Ca_07214,LOC101493496
Ca_07215,LOC101494252
Ca_07216,LOC101494560
Ca_07218,LOC101495091
Ca_07219,LOC101495523
Ca_07220,LOC101495849
Ca_07221,LOC101496402
Ca_07222,LOC101511132
Ca_07223,LOC101497379
Ca_07224,LOC101498365
Ca_07225,LOC101498707
Ca_07226,LOC101498707
Ca_07227,LOC101488794
Ca_07228,LOC101499660
Ca_07229,LOC105851812
Ca_07230,LOC101501153
Ca_07231,LOC101501461
Ca_07232,LOC101491828
Ca_07233,LOC101501987
Ca_07234,HSFB3
Ca_07235,LOC101502626
Ca_07236,LOC101502626
Ca_07237,LOC101502947
Ca_07238,LOC101503478
Ca_07239,LOC101504346
Ca_07240,LOC101504346
Ca_07241,LOC101507793
Ca_07242,LOC101508114
Ca_07243,LOC101496073
Ca_07244,LOC101508432
Ca_07245,LOC101508744
Ca_07246,LOC101509265
Ca_07248,LOC101509582
Ca_07249,LOC101509910
Ca_07250,LOC101510229
Ca_07251,LOC101511203
Ca_07252,LOC101511743
Ca_07253,LOC113785701
Ca_07254,LOC101512614
Ca_07255,LOC101513461
Ca_07256,CDPK2
Ca_07257,LOC101513770
Ca_07258,LOC101514112
Ca_07259,LOC101514436
Ca_07260,LOC101514985
Ca_07261,LOC101515310
Ca_07262,LOC101488390
Ca_07263,LOC101515636
Ca_07264,LOC101489276
Ca_07265,LOC101489598
Ca_07266,LOC101489919
Ca_07267,LOC101490252
Ca_07268,LOC101490572
Ca_07269,LOC101490893
Ca_07271,LOC101491955
Ca_07273,LOC101491529
Ca_07274,LOC101492738
Ca_07275,LOC101493930
Ca_07276,LOC101494253
Ca_07277,LOC101494561
Ca_07278,LOC101500048
Ca_07279,LOC101495421
Ca_07280,LOC101495092
Ca_07281,LOC101495752
Ca_07282,LOC101495752
Ca_07283,LOC101496074
Ca_07284,LOC101496737
Ca_07285,LOC101497267
Ca_07286,LOC101497927
Ca_07287,LOC101498247
Ca_07288,LOC101498581
Ca_07289,LOC101498918
Ca_07290,LOC101499240
Ca_07291,LOC101499557
Ca_07292,LOC101499855
Ca_07293,LOC101500414
Ca_07294,LOC101500723
Ca_07295,LOC101501033
Ca_07296,LOC101501352
Ca_07297,LOC101501882
Ca_07298,LOC101502209
Ca_07299,LOC101502532
Ca_07300,LOC101502841
Ca_07301,LOC101493291
Ca_07302,LOC101503160
Ca_07303,LOC101503480
Ca_07304,LOC101504038
Ca_07305,LOC101504576
Ca_07306,LOC101504888
Ca_07307,LOC101506069
Ca_07308,LOC101506386
Ca_07309,LOC101506718
Ca_07310,LOC101507051
Ca_07311,LOC101507368
Ca_07312,LOC101507889
Ca_07313,LOC101508201
Ca_07314,LOC101508524
Ca_07315,LOC101508838
Ca_07316,LOC101509382
Ca_07317,ACTIN
Ca_07318,LOC101510027
Ca_07319,LOC101510348
Ca_07320,LOC101510679
Ca_07321,LOC101511000
Ca_07322,LOC101511524
Ca_07323,LOC101511851
Ca_07324,LOC101512163
Ca_07325,LOC101512491
Ca_07326,LOC101513023
Ca_07327,LOC101513350
Ca_07328,LOC101513889
Ca_07329,LOC101514338
Ca_07330,LOC101515311
Ca_07332,LOC101489053
Ca_07333,LOC101489385
Ca_07334,LOC101489708
Ca_07336,LOC101490028
Ca_07337,LOC101490573
Ca_07338,LOC101491323
Ca_07339,LOC101491646
Ca_07340,LOC101492287
Ca_07341,LOC101492626
Ca_07342,LOC101492957
Ca_07343,LOC101493290
Ca_07344,LOC101493612
Ca_07345,LOC101493931
Ca_07346,LOC101494254
Ca_07347,LOC101494764
Ca_07348,LOC101495094
Ca_07349,LOC101495422
Ca_07350,LOC101495753
Ca_07352,LOC101496075
Ca_07353,LOC101496404
Ca_07354,LOC101497162
Ca_07355,LOC101497711
Ca_07356,LOC105851817
Ca_07357,LOC101498367
Ca_07358,LOC101498367
Ca_07359,LOC101499031
Ca_07360,LOC101499347
Ca_07361,LOC101499661
Ca_07362,LOC101494878
Ca_07363,LOC101494878
Ca_07364,LOC101500191
Ca_07365,LOC101500505
Ca_07366,LOC101500827
Ca_07367,LOC101509392
Ca_07368,LOC101501463
Ca_07369,LOC101501781
Ca_07370,LOC101495525
Ca_07371,LOC101502105
Ca_07372,LOC101502628
Ca_07373,LOC101503043
Ca_07374,LOC101503599
Ca_07375,LOC101504139
Ca_07376,LOC101504457
Ca_07377,LOC101504778
Ca_07378,LOC101505096
Ca_07379,LOC101505649
Ca_07380,LOC101505974
Ca_07381,LOC101496179
Ca_07382,LOC101506282
Ca_07383,LOC101506828
Ca_07384,LOC101507165
Ca_07385,LOC101507482
Ca_07386,LOC101504710
Ca_07387,LOC101508525
Ca_07388,LOC101507890
Ca_07389,LOC101509912
Ca_07390,LOC101510231
Ca_07392,LOC105851815
Ca_07393,LOC101510888
Ca_07394,LOC101511204
Ca_07395,LOC101511852
Ca_07396,LOC101512165
Ca_07397,LOC101512493
Ca_07398,LOC101513351
Ca_07399,LOC101513890
Ca_07400,LOC101514233
Ca_07401,LOC101515313
Ca_07402,LOC101500452
Ca_07403,LOC101493219
Ca_07404,LOC101493534
Ca_07405,LOC101493854
Ca_07406,LOC101494384
Ca_07407,LOC101494694
Ca_07408,LOC101495018
Ca_07409,LOC101495347
Ca_07410,LOC101495675
Ca_07411,LOC101496336
Ca_07412,LOC101496336
Ca_07413,LOC101495998
Ca_07414,LOC101496976
Ca_07415,LOC101496976
Ca_07416,LOC101497628
Ca_07417,LOC101497961
Ca_07418,LOC101498289
Ca_07419,LOC101498627
Ca_07420,LOC101498955
Ca_07421,LOC101499495
Ca_07422,LOC101499798
Ca_07423,LOC101500119
Ca_07424,LOC101500450
Ca_07425,LOC101500763
Ca_07426,LOC101511326
Ca_07427,LOC101501390
Ca_07428,LOC101501922
Ca_07429,PIMT2
Ca_07430,LOC101502766
Ca_07431,LOC101503081
Ca_07432,LOC105852199
Ca_07433,LOC101503410
Ca_07434,LOC101503748
Ca_07435,LOC101504180
Ca_07436,LOC101504508
Ca_07437,LOC101504821
Ca_07438,LOC101505134
Ca_07439,LOC101505134
Ca_07440,LOC101505685
Ca_07441,LOC101507614
Ca_07442,LOC101508146
Ca_07443,LOC101508772
Ca_07444,LOC101509091
Ca_07445,LOC101509415
Ca_07446,LOC101509415
Ca_07447,LOC101509740
Ca_07448,LOC101510061
Ca_07449,LOC105852204
Ca_07450,LOC101510390
Ca_07451,LOC101511445
Ca_07452,LOC101511896
Ca_07453,LOC101512220
Ca_07454,LOC113786188
Ca_07455,LOC113786601
Ca_07456,LOC101512220
Ca_07457,LOC105852085
Ca_07459,LOC101512543
Ca_07460,LOC101512851
Ca_07461,LOC101513179
Ca_07462,LOC101513504
Ca_07463,LOC101513806
Ca_07464,LOC101514153
Ca_07465,LOC101514153
Ca_07466,LOC101514477
Ca_07467,LOC101514803
Ca_07468,LOC101515348
Ca_07469,LOC101502033
Ca_07470,LOC101515677
Ca_07471,LOC101502363
Ca_07472,LOC101502670
Ca_07473,LOC101489640
Ca_07474,LOC101490503
Ca_07475,LOC101490826
Ca_07476,LOC101492662
Ca_07477,LOC101493651
Ca_07478,LOC101494183
Ca_07479,LOC101494695
Ca_07480,LOC101495241
Ca_07481,LOC101495561
Ca_07482,LOC101503635
Ca_07483,LOC101496116
Ca_07484,LOC113786971
Ca_07485,LOC113786621
Ca_07486,LOC101496327
Ca_07487,LOC101496775
Ca_07488,LOC101497757
Ca_07489,LOC101498080
Ca_07490,LOC101498415
Ca_07491,LOC101498755
Ca_07492,LOC101498889
Ca_07493,LOC101499391
Ca_07495,LOC101499698
Ca_07496,LOC101500349
Ca_07497,LOC101500007
Ca_07498,LOC101505235
Ca_07500,LOC105851506
Ca_07501,LOC101505235
Ca_07502,LOC101500661
Ca_07503,LOC101501190
Ca_07504,LOC101501506
Ca_07505,LOC101502148
Ca_07506,LOC101502669
Ca_07507,LOC101506868
Ca_07508,LOC101502983
Ca_07509,LOC101503959
Ca_07510,LOC101507198
Ca_07511,LOC101504276
Ca_07512,LOC101504609
Ca_07513,LOC101505135
Ca_07514,LOC101505455
Ca_07515,LOC101505790
Ca_07516,LOC101506325
Ca_07517,LOC101506644
Ca_07518,LOC101506976
Ca_07519,LOC101507306
Ca_07520,LOC101507514
Ca_07521,LOC101506467
Ca_07522,LOC101507930
Ca_07523,LOC101508565
Ca_07524,LOC101508244
Ca_07525,LOC101508877
Ca_07526,LOC101509193
Ca_07527,LOC101509524
Ca_07528,LOC101507826
Ca_07529,LOC101509849
Ca_07530,LOC101510163
Ca_07531,LOC101510486
Ca_07532,LOC101510816
Ca_07533,LOC101511136
Ca_07534,LOC101511446
Ca_07535,LOC113787739
Ca_07536,LOC101512221
Ca_07537,LOC101508467
Ca_07538,LOC101507297
Ca_07539,LOC101512544
Ca_07540,LOC101512852
Ca_07541,LOC101514478
Ca_07542,LOC101514154
Ca_07543,LOC101513807
Ca_07544,LOC101515248
Ca_07545,LOC101515777
Ca_07546,LOC101488534
Ca_07547,LOC101488881
Ca_07548,LOC101509417
Ca_07549,LOC101489205
Ca_07550,LOC101489963
Ca_07551,LOC101490296
Ca_07552,LOC101490939
Ca_07553,LOC101491576
Ca_07554,LOC101491883
Ca_07555,LOC101503443
Ca_07556,LOC101492220
Ca_07557,UGT85K9
Ca_07558,UGT85K8
Ca_07559,LOC101493220
Ca_07560,LOC101493535
Ca_07561,LOC101494075
Ca_07562,LOC101495999
Ca_07563,LOC101496337
Ca_07564,LOC101496776
Ca_07565,LOC101510392
Ca_07566,LOC101497095
Ca_07567,LOC101497426
Ca_07568,LOC101510720
Ca_07569,LOC101497758
Ca_07570,LOC101498509
Ca_07571,LOC101499078
Ca_07572,LOC101511042
Ca_07573,LOC101511350
Ca_07574,LOC101500120
Ca_07575,LOC101500451
Ca_07576,LOC101501293
Ca_07577,LOC101501609
Ca_07578,LOC101501923
Ca_07579,LOC101502254
Ca_07580,LOC101502568
Ca_07581,LOC101502568
Ca_07582,LOC101502883
Ca_07583,LOC101503213
Ca_07584,LOC101503532
Ca_07585,LOC101503864
Ca_07586,LOC101504181
Ca_07587,LOC101505035
Ca_07588,LOC101505560
Ca_07589,LOC101505890
Ca_07590,LOC101506757
Ca_07591,LOC101507095
Ca_07592,LOC101507416
Ca_07593,LOC101507726
Ca_07594,LOC101508050
Ca_07595,LOC101511677
Ca_07596,LOC101508773
Ca_07597,LOC101508773
Ca_07599,LOC101509416
Ca_07600,LOC101509741
Ca_07601,LOC101510062
Ca_07602,LOC101510391
Ca_07603,LOC101510719
Ca_07604,LOC101511349
Ca_07605,LOC101511349
Ca_07606,LOC101503488
Ca_07607,LOC101512320
Ca_07608,LOC101511676
Ca_07609,LOC101512222
Ca_07610,LOC105852043
Ca_07611,LOC101512545
Ca_07612,LOC101512545
Ca_07613,LOC101500001
Ca_07614,LOC101513396
Ca_07616,LOC101490654
Ca_07617,LOC101514595
Ca_07618,LOC101488647
Ca_07619,LOC101488988
Ca_07620,LOC101489315
Ca_07621,LOC101489641
Ca_07622,LOC101489964
Ca_07623,LOC101490297
Ca_07624,LOC101490616
Ca_07625,LOC101491256
Ca_07626,LOC101491996
Ca_07627,LOC101492663
Ca_07628,LOC101492332
Ca_07629,LOC101492998
Ca_07630,LOC101493330
Ca_07631,LOC101493652
Ca_07632,LOC101493964
Ca_07633,LOC101494287
Ca_07634,LOC101495019
Ca_07635,LOC101495348
Ca_07636,LOC101496000
Ca_07637,LOC101513281
Ca_07638,LOC101496338
Ca_07639,LOC101496664
Ca_07640,LOC101497536
Ca_07641,LOC101498290
Ca_07642,LOC101498628
Ca_07643,LOC101498956
Ca_07644,LOC101499496
Ca_07645,LOC101499799
Ca_07646,LOC101500121
Ca_07647,LOC113786334
Ca_07648,LOC101492414
Ca_07649,LOC101497267
Ca_07650,LOC101492414
Ca_07651,LOC101492747
Ca_07652,LOC101497054
Ca_07654,LOC101493077
Ca_07655,LOC101493403
Ca_07656,LOC101497388
Ca_07657,LOC101493724
Ca_07658,LOC101494045
Ca_07659,LOC101494357
Ca_07660,LOC101494666
Ca_07661,LOC101497721
Ca_07662,LOC101494986
Ca_07663,LOC101498044
Ca_07664,LOC101496299
Ca_07665,LOC101497052
Ca_07666,LOC101491854
Ca_07667,LOC101498383
Ca_07669,LOC101510554
Ca_07671,LOC101498720
Ca_07672,LOC101499473
Ca_07673,LOC101499774
Ca_07674,LOC101500196
Ca_07675,LOC101500942
Ca_07676,LOC101501267
Ca_07677,LOC101501583
Ca_07678,LOC101501583
Ca_07679,LOC101501894
Ca_07680,LOC101502221
Ca_07681,LOC101502541
Ca_07682,LOC101502855
Ca_07683,LOC101500947
Ca_07684,LOC101503380
Ca_07685,LOC101503929
Ca_07687,LOC101504467
Ca_07688,LOC101504787
Ca_07689,LOC101502223
Ca_07690,LOC101505104
Ca_07691,LOC101505427
Ca_07692,LOC101506176
Ca_07693,LOC101506506
Ca_07694,LOC101507061
Ca_07695,LOC105851045
Ca_07697,LOC101507899
Ca_07698,LOC101508210
Ca_07699,LOC101508535
Ca_07700,LOC101508848
Ca_07701,LOC101509172
Ca_07702,LOC101510358
Ca_07703,LOC101510900
Ca_07704,LOC101511213
Ca_07705,LOC101511532
Ca_07706,LOC101511860
Ca_07707,LOC101512172
Ca_07708,LOC101512499
Ca_07709,LOC101512813
Ca_07710,LOC101513143
Ca_07711,LOC101513904
Ca_07712,LOC101514243
Ca_07713,LOC101514558
Ca_07714,LOC101514883
Ca_07715,LOC101515210
Ca_07716,LOC101515533
Ca_07717,LOC101488284
Ca_07718,LOC101489064
Ca_07719,LOC101489396
Ca_07720,LOC101489721
Ca_07721,LOC101490037
Ca_07722,LOC101490700
Ca_07723,LOC101491017
Ca_07724,LOC101491330
Ca_07725,LOC101492521
Ca_07726,LOC101502857
Ca_07727,LOC101492851
Ca_07728,LOC101493183
Ca_07729,LOC101493504
Ca_07730,LOC101503176
Ca_07731,LOC101503494
Ca_07732,LOC101503831
Ca_07733,LOC101493818
Ca_07734,LOC101494359
Ca_07735,LOC101494668
Ca_07736,LOC101494988
Ca_07737,LOC101495531
Ca_07738,LOC101495858
Ca_07739,LOC101496185
Ca_07740,LOC101496514
Ca_07741,LOC101497053
Ca_07742,LOC101497387
Ca_07743,LOC113786178
Ca_07744,LOC101498381
Ca_07745,LOC101498722
Ca_07746,LOC101490977
Ca_07747,LOC101499247
Ca_07748,LOC101499775
Ca_07749,LOC101500421
Ca_07750,LOC101500944
Ca_07751,LOC101501269
Ca_07752,LOC101501790
Ca_07753,LOC101502114
Ca_07754,LOC101502435
Ca_07755,LOC101502737
Ca_07756,LOC101503381
Ca_07757,LOC101503717
Ca_07758,LOC101504046
Ca_07759,LOC101504357
Ca_07760,LOC101504684
Ca_07761,LOC101505204
Ca_07762,LOC101505526
Ca_07763,LOC101505857
Ca_07764,LOC101506177
Ca_07765,LOC101506507
Ca_07766,LOC101506837
Ca_07767,LOC101504788
Ca_07768,LOC101507174
Ca_07769,LOC101507174
Ca_07770,LOC101508331
Ca_07771,LOC101508644
Ca_07772,LOC101509173
Ca_07773,LOC101509821
Ca_07774,LOC101509502
Ca_07775,LOC101510786
Ca_07776,LOC101510456
Ca_07777,LOC101510135
Ca_07778,LOC101511312
Ca_07779,LOC101511638
Ca_07780,LOC101512501
Ca_07781,LOC101505105
Ca_07782,LOC101505428
Ca_07783,LOC101505761
Ca_07784,LOC101513032
Ca_07785,LOC101513777
Ca_07786,LOC101514119
Ca_07787,LOC101514669
Ca_07788,LOC101514996
Ca_07789,LOC101515534
Ca_07790,LOC101488285
Ca_07791,LOC101488851
Ca_07792,LOC101489506
Ca_07793,LOC101489176
Ca_07794,LOC101489823
Ca_07795,LOC101490148
Ca_07796,LOC101491542
Ca_07797,LOC101492182
Ca_07798,LOC101492966
Ca_07799,LOC101493300
Ca_07800,HSFA6A
Ca_07801,LOC101494572
Ca_07802,LOC101494888
Ca_07803,LOC101495859
Ca_07804,LOC101496186
Ca_07805,LOC101496515
Ca_07806,LOC101496848
Ca_07807,LOC101497174
Ca_07808,LOC101497505
Ca_07809,LOC101497841
Ca_07810,LOC101498832
Ca_07811,LOC101499776
Ca_07812,LOC101500092
Ca_07813,LOC101500639
Ca_07814,LOC101500946
Ca_07815,LOC101500946
Ca_07816,LOC101506081
Ca_07817,LOC101501996
Ca_07818,LOC101502325
Ca_07819,LOC101502634
Ca_07820,LOC101502634
Ca_07821,LOC101502954
Ca_07822,LOC101503280
Ca_07823,LOC113785753
Ca_07825,LOC101503605
Ca_07826,LOC101503930
Ca_07827,LOC101504248
Ca_07828,LOC101504583
Ca_07829,LOC101504901
Ca_07830,LOC101505206
Ca_07831,LOC101505528
Ca_07832,LOC101505859
Ca_07833,LOC101506396
Ca_07834,LOC101506725
Ca_07835,LOC101507063
Ca_07836,LOC101506726
Ca_07837,LOC101507801
Ca_07838,LOC101509392
Ca_07839,LOC101510034
Ca_07840,LOC101509714
Ca_07842,LOC101510359
Ca_07843,LOC101510688
Ca_07844,LOC101507064
Ca_07845,LOC101511214
Ca_07846,LOC101511533
Ca_07847,LOC101511862
Ca_07848,LOC101512176
Ca_07849,LOC101512815
Ca_07850,LOC101513145
Ca_07851,LOC101513678
Ca_07852,LOC101514011
Ca_07853,LOC101514559
Ca_07854,LOC101507383
Ca_07855,LOC101515094
Ca_07856,LOC101488403
Ca_07857,LOC101507692
Ca_07858,LOC101488403
Ca_07859,LOC101489065
Ca_07860,LOC101489398
Ca_07861,LOC101489723
Ca_07862,LOC101489723
Ca_07863,LOC101490039
Ca_07864,LOC101490378
Ca_07865,LOC101490701
Ca_07866,LOC101491222
Ca_07867,LOC101491543
Ca_07868,LOC101492076
Ca_07869,LOC101492416
Ca_07870,LOC101492748
Ca_07871,LOC101493079
Ca_07872,LOC101493405
Ca_07873,LOC101493726
Ca_07874,LOC101494047
Ca_07875,LOC101494670
Ca_07876,LOC101495212
Ca_07877,LOC101495768
Ca_07879,LOC101496088
Ca_07880,LOC101496998
Ca_07881,LOC101510510
Ca_07882,LOC101510835
Ca_07883,LOC101511157
Ca_07884,LOC101511696
Ca_07885,LOC101499919
Ca_07886,LOC101512242
Ca_07887,LOC101512755
Ca_07888,LOC101513084
Ca_07889,LOC101500574
Ca_07890,LOC101513412
Ca_07891,LOC101514061
Ca_07892,LOC101514613
Ca_07893,LOC101515146
Ca_07895,LOC101500887
Ca_07896,LOC101488220
Ca_07897,LOC113787556
Ca_07898,LOC101513412
Ca_07899,LOC101489224
Ca_07901,LOC101501214
Ca_07902,LOC101489546
Ca_07903,LOC101500087
Ca_07904,LOC101489861
Ca_07905,LOC101490195
Ca_07906,LOC101490518
Ca_07907,LOC101491381
Ca_07908,LOC101490841
Ca_07909,LOC101491913
Ca_07910,LOC101492246
Ca_07911,LOC101492582
Ca_07912,LOC105851858
Ca_07913,LOC113786596
Ca_07914,LOC101494093
Ca_07915,LOC101494093
Ca_07916,LOC101494401
Ca_07917,LOC101494713
Ca_07918,LOC101495036
Ca_07919,LOC101495364
Ca_07920,LOC101496999
Ca_07921,LOC101497550
Ca_07922,LOC101497884
Ca_07923,LOC101498202
Ca_07924,LOC101498530
Ca_07925,LOC101498530
Ca_07926,LOC101512725
Ca_07927,LOC101499414
Ca_07928,LOC101500257
Ca_07930,LOC101500994
Ca_07931,LOC101501307
Ca_07932,LOC101501624
Ca_07933,LOC113787779
Ca_07934,LOC101502481
Ca_07935,LOC101502482
Ca_07936,LOC101504571
Ca_07937,LOC101502786
Ca_07938,LOC101503318
Ca_07939,LOC101504723
Ca_07940,LOC101505258
Ca_07941,LOC101505808
Ca_07942,LOC101506341
Ca_07943,LOC101506661
Ca_07944,LOC101506996
Ca_07945,LOC101507534
Ca_07946,LOC101507848
Ca_07947,LOC101508163
Ca_07948,LOC101508486
Ca_07949,LOC101508796
Ca_07950,LOC101509114
Ca_07951,LOC101509440
Ca_07952,LOC101509767
Ca_07953,LOC101510624
Ca_07954,LOC101510949
Ca_07955,LOC101511261
Ca_07956,LOC101511581
Ca_07957,LOC101503433
Ca_07958,LOC101512665
Ca_07959,LOC101511910
Ca_07960,LOC101503771
Ca_07961,LOC101513305
Ca_07962,LOC101513629
Ca_07963,LOC101513958
Ca_07964,LOC101505692
Ca_07965,LOC101515466
Ca_07966,LOC101489007
Ca_07967,LOC101489007
Ca_07968,LOC101490097
Ca_07969,LOC101490421
Ca_07970,LOC101490968
Ca_07971,LOC101491279
Ca_07972,LOC101504725
Ca_07973,LOC101491602
Ca_07974,LOC101491602
Ca_07975,LOC101492118
Ca_07976,LOC101492459
Ca_07977,LOC101505049
Ca_07978,LOC101492793
Ca_07979,LOC101493123
Ca_07980,LOC101505369
Ca_07981,LOC101505702
Ca_07982,LOC105851861
Ca_07983,LOC105851861
Ca_07984,LOC105851861
Ca_07985,LOC101506026
Ca_07986,LOC105851877
Ca_07987,LOC105851861
Ca_07988,LOC101505702
Ca_07989,LOC101494094
Ca_07990,LOC101494402
Ca_07991,LOC101488573
Ca_07992,LOC101495365
Ca_07993,LOC101500955
Ca_07994,LOC101495692
Ca_07995,LOC101496019
Ca_07996,LOC101497111
Ca_07997,LOC101496792
Ca_07998,LOC101497445
Ca_07999,LOC101498204
Ca_08000,LOC101498774
Ca_08001,LOC101499100
Ca_08002,LOC101499416
Ca_08003,LOC101499721
Ca_08004,LOC101500258
Ca_08005,LOC101500780
Ca_08006,LOC101501308
Ca_08007,LOC101501625
Ca_08008,LOC101501939
Ca_08009,LOC101502271
Ca_08010,LOC101502903
Ca_08011,LOC101502586
Ca_08012,LOC101503236
Ca_08013,LOC101506998
Ca_08014,LOC101507325
Ca_08015,LOC101507629
Ca_08016,LOC101507950
Ca_08017,LOC101503553
Ca_08018,LOC101503879
Ca_08019,LOC101504198
Ca_08020,LOC101504530
Ca_08021,LOC101505368
Ca_08022,LOC101506453
Ca_08023,LOC101506123
Ca_08024,LOC101508264
Ca_08025,LOC105852833
Ca_08026,LOC113788187
Ca_08027,LOC101506778
Ca_08028,LOC101504131
Ca_08029,LOC113787582
Ca_08030,LOC101507115
Ca_08031,LOC101507437
Ca_08032,LOC101507742
Ca_08033,LOC101508066
Ca_08034,LOC101508898
Ca_08035,LOC101508899
Ca_08036,LOC105851418
Ca_08037,LOC101509214
Ca_08038,LOC101509540
Ca_08039,LOC101506525
Ca_08040,LOC101510295
Ca_08041,LOC101510836
Ca_08042,LOC101511158
Ca_08043,LOC101511792
Ca_08044,LOC101511470
Ca_08045,LOC101512107
Ca_08046,LOC101512667
Ca_08047,LOC101512980
Ca_08048,LOC101513202
Ca_08049,LOC101513524
Ca_08050,LOC101513831
Ca_08051,LOC101514177
Ca_08052,LOC101514501
Ca_08053,LOC101508519
Ca_08054,LOC101508519
Ca_08055,LOC101515148
Ca_08056,LOC101515467
Ca_08057,LOC101488221
Ca_08058,LOC101488552
Ca_08059,LOC101489009
Ca_08060,LOC101489333
Ca_08061,LOC101489863
Ca_08062,LOC113785411
Ca_08063,LOC113785411
Ca_08064,LOC113785411
Ca_08065,LOC101490197
Ca_08066,LOC101490519
Ca_08067,LOC101490843
Ca_08068,LOC101491382
Ca_08069,LOC101491696
Ca_08070,LOC101510182
Ca_08072,LOC101492247
Ca_08073,LOC101492794
Ca_08074,LOC101493668
Ca_08075,LOC101493348
Ca_08076,LOC101493984
Ca_08077,LOC101512108
Ca_08078,LOC101512108
Ca_08079,LOC101513085
Ca_08080,LOC101494306
Ca_08081,LOC101495039
Ca_08082,LOC101495367
Ca_08083,LOC101496021
Ca_08084,LOC101513725
Ca_08085,LOC105851827
Ca_08086,LOC101514062
Ca_08087,LOC101496359
Ca_08088,LOC101500221
Ca_08089,LOC101496690
Ca_08090,LOC101497002
Ca_08091,LOC101497326
Ca_08092,LOC101497649
Ca_08093,LOC101497984
Ca_08094,LOC101498312
Ca_08095,LOC113787221
Ca_08096,LOC101498651
Ca_08097,LOC101498978
Ca_08100,LOC105852768
Ca_08101,LOC101505313
Ca_08102,LOC101505313
Ca_08103,LOC101504999
Ca_08104,LOC101504678
Ca_08105,LOC101504345
Ca_08106,LOC105851809
Ca_08107,LOC105851115
Ca_08108,LOC101504034
Ca_08109,LOC101503274
Ca_08110,LOC101502944
Ca_08111,LOC101502624
Ca_08112,LOC101502313
Ca_08113,LOC113785869
Ca_08114,LOC101501986
Ca_08115,LOC101501673
Ca_08116,LOC101490368
Ca_08117,LOC101501152
Ca_08118,LOC101500626
Ca_08119,LOC101500310
Ca_08120,LOC101499554
Ca_08121,LOC101499238
Ca_08122,LOC101511431
Ca_08123,LOC101501568
Ca_08124,LOC101498579
Ca_08125,LOC101498245
Ca_08126,LOC101497925
Ca_08127,LOC101497592
Ca_08128,LOC101497265
Ca_08129,LOC101496937
Ca_08130,LOC101496619
Ca_08131,LOC101496292
Ca_08132,LOC101495955
Ca_08133,LOC101495200
Ca_08134,LOC101493611
Ca_08135,LOC101494559
Ca_08136,LOC101494876
Ca_08137,LOC101492625
Ca_08138,LOC101492956
Ca_08139,LOC101492286
Ca_08140,LOC101491835
Ca_08141,LOC101491527
Ca_08142,LOC101491212
Ca_08143,LOC101490892
Ca_08144,LOC101490139
Ca_08145,LOC101488560
Ca_08146,LOC101488560
Ca_08147,LOC101489167
Ca_08148,LOC101488845
Ca_08149,LOC101488507
Ca_08150,LOC101488715
Ca_08151,LOC101488715
Ca_08152,LOC101488389
Ca_08153,LOC105851808
Ca_08154,LOC101515409
Ca_08155,LOC101515745
Ca_08156,LOC101515085
Ca_08157,LOC101514759
Ca_08158,LOC101514435
Ca_08159,LOC101513460
Ca_08160,LOC101513134
Ca_08161,LOC101512489
Ca_08162,LOC101511952
Ca_08163,LOC101510125
Ca_08164,LOC101509807
Ca_08165,LOC101509490
Ca_08166,LOC101508742
Ca_08167,LOC101508430
Ca_08168,LOC101508113
Ca_08169,LOC101507163
Ca_08170,LOC101506826
Ca_08171,LOC101506497
Ca_08172,LOC101506167
Ca_08173,LOC101505846
Ca_08174,LOC101505510
Ca_08175,LOC101505193
Ca_08176,LOC101504886
Ca_08177,LOC101504575
Ca_08178,A0A1S2XR63
Ca_08179,LOC101503477
Ca_08180,LOC101503157
Ca_08181,LOC101514337
Ca_08182,LOC101512387
Ca_08183,LOC101511884
Ca_08184,LOC101501351
Ca_08185,LOC101501032
Ca_08186,LOC101500722
Ca_08187,LOC101500413
Ca_08188,LOC101500084
Ca_08189,LOC101499344
Ca_08190,LOC101499027
Ca_08191,LOC101498703
Ca_08192,LOC101498362
Ca_08193,LOC101498031
Ca_08194,LOC101497708
Ca_08195,LOC101497377
Ca_08196,LOC101497042
Ca_08197,LOC101496734
Ca_08198,LOC101496400
Ca_08199,LOC101496072
Ca_08200,LOC101495749
Ca_08201,LOC101495418
Ca_08202,LOC101495088
Ca_08203,LOC101494557
Ca_08204,LOC101493811
